Indeks,Archiwum,Data,DataWejscia,DataZakonczenia,Del,Diler,FirstStanowisko,Hiden,ErrIdx,Klient,LiczbaSzklen,NipDilera,Oscieznica,Pozycja,Skanowanie,Skrzydlo,srcdoc,Stanowisko,StanowiskoPoprzednie,Sztuka,TerminRealizacji,Zakonczone,Zlecenie,ZlecenieDilera,DodOpis,optym,TerminProdukcji,Optymalizacja,DbWHOkna,KodBiura,OptSrcdoc,Vip,ObrazekOsc,ObrazekSkr,Referencja,Priorytet,IloscJedn,Idx_typu,Typ,IloscJednPoz,PozycjaLp,Country,FrameWidth,FrameHeight,SashWidth,SashHeight,Glazing,GlazingFrame,GlazingFrameColor,Color,Paczka
313240,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,1,25138,,,54,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,7iga5f  ,Daugiabutis,3,0,244,KOE 76 Langas,0,1,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313241,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,1,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313242,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,2,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313243,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,3,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313244,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,4,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313245,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,5,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313246,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,2,,1,25138,,,6,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,98ljoo  ,7a3dpi  ,Daugiabutis,3,0,244,KOE 76 Langas,0,2,,1460,1690,909,1239,4GNP-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,,
313247,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,3,,1,25138,,,1,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,6vcpj0  ,az7gg   ,Daugiabutis,3,0,244,KOE 76 Langas,0,3,,1960,2330,849,2254,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313248,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,3,,1,25138,,,2,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,6vcpj0  ,az7gg   ,Daugiabutis,3,0,244,KOE 76 Langas,0,3,,1960,2330,849,2254,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313249,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,3,,1,25138,,,3,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,6vcpj0  ,az7gg   ,Daugiabutis,3,0,244,KOE 76 Langas,0,3,,1960,2330,849,2254,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313250,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,3,,1,25138,,,4,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,6vcpj0  ,az7gg   ,Daugiabutis,3,0,244,KOE 76 Langas,0,3,,1960,2330,849,2254,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313251,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,3,,1,25138,,,5,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,6vcpj0  ,az7gg   ,Daugiabutis,3,0,244,KOE 76 Langas,0,3,,1960,2330,849,2254,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313252,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,1,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313253,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,2,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313254,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,3,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313255,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,4,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313256,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,5,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313257,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,6,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313258,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,7,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313259,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,8,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313260,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,9,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313261,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,4,,1,25138,,,10,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,30y9o0  ,2q3lug  ,Daugiabutis,3,0,244,KOE 76 Langas,0,4,,1960,2130,849,2054,4grGNP-18TG-4-18TG-4grGNP,Remelis,TGI  PILKAS RAL 7035,,
313262,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,1,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313263,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,2,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313264,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,3,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313265,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,4,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313266,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,5,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313267,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,6,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313268,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,7,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313269,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,8,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313270,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,9,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313271,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,10,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313272,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,11,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313273,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,12,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313274,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,13,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313275,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,14,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313276,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,15,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313277,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,16,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313278,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,17,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313279,0,2022-01-03 07:26:00.000,2022-01-03 07:26:00.000,,0,WDX_EXPORT,18,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,1,0,25138,18,,18,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313280,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,19,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313281,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,20,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313282,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,21,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313283,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,22,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313284,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,23,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313285,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,24,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313286,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,25,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313287,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,26,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313288,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,27,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313289,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,28,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313290,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,29,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
313291,0,,2022-01-03 07:26:00.000,,0,WDX_EXPORT,,0,0,Vilmstata UAB,1,WDX_EXPORT,1,1,,0,25138,,,30,2020-02-24 00:00:00.000,0,KDV194000:1      ,KDV194000:1,,11644,2020-02-28 00:00:00.000,OPT/194000:1,5,WDX_EXPORT,25214,0,3taf07  ,        ,Daugiabutis,3,2,244,KOE 76 Langas,165,1,,1460,1690,0,0,4GNPGR-18TGI-4-18TGI-4GNP,Remelis,TGI  PILKAS RAL 7035,Balta-vid /7016.05-167,
